Pais;Data;PIB;Consumo;Investimento;Gastos_Governo;Exportacoes;Importacoes;Inflacao;Desemprego;Taxa_Juros;Divida_Publica;Producao_Industrial;Setor_Agricola;Setor_Servicos;Balanca_Comercial;Crescimento_PIB
Canadá;18/11/2024;58396.86;31597.64;8307.6;10367.43;6029.81;5943.07;0.2;10.75;5.25;34266.0;15568.34;6866.07;33744.78;86.74;-0.22
Canadá;19/11/2024;45005.42;30425.16;6348.57;8257.28;9618.6;6903.84;0.29;13.8;4.05;19637.61;11919.86;3551.76;22614.66;2714.75;0.93
Canadá;20/11/2024;73810.17;38934.0;10607.85;14704.53;7986.96;9333.85;0.37;5.15;3.2;80503.33;21677.54;7746.6;41992.65;-1346.89;-0.29
Canadá;21/11/2024;31772.59;22088.88;3874.41;6330.23;9301.3;4767.19;0.17;7.89;2.33;30932.77;10740.85;4310.9;13619.64;4534.1;1.85
Canadá;22/11/2024;58839.64;35891.05;8081.53;10309.29;11421.7;12988.29;0.31;13.68;1.46;20282.26;16205.87;8409.14;33370.03;-1566.59;-0.59
Canadá;23/11/2024;58066.83;30665.97;6360.92;13282.21;9640.66;8710.27;0.93;10.69;9.3;29924.5;18074.94;3447.75;30950.67;930.39;0.29
Canadá;24/11/2024;49818.46;28817.18;5684.54;12371.0;5515.76;10089.18;0.79;6.34;4.07;18710.58;12650.44;4222.54;20225.06;-4573.42;-0.21
Canadá;25/11/2024;31650.93;21697.49;5307.5;4794.21;6443.75;4818.67;0.98;14.38;6.87;10018.62;7028.61;3987.36;16469.35;1625.08;-0.3
Canadá;26/11/2024;47193.25;31871.02;7262.9;8455.49;5559.32;6000.67;0.42;12.09;4.85;34164.19;11408.02;3540.03;25218.3;-441.35;1.14
Canadá;27/11/2024;41777.24;28924.21;7935.8;8713.22;9283.89;6630.85;0.97;14.0;0.42;26524.68;10868.97;3213.53;20393.59;2653.04;0.35
Canadá;28/11/2024;51662.01;31284.0;6494.4;10517.62;7004.66;7887.03;0.54;14.42;4.69;15972.06;11185.98;4643.31;22410.81;-882.38;-0.03
Canadá;29/11/2024;51121.66;34467.73;8631.64;10919.29;9132.74;11026.75;1.0;7.0;6.68;24626.1;10979.67;7520.98;22532.13;-1894.01;-0.69
Canadá;30/11/2024;69219.61;34615.46;9685.88;13632.47;13749.77;11090.66;0.15;11.55;6.37;22822.03;20103.12;8671.69;29432.18;2659.11;1.29
Canadá;01/12/2024;48321.3;26672.0;8106.99;10481.7;10299.12;6446.58;0.27;8.67;0.27;32612.61;14690.44;2427.22;26469.54;3852.54;0.29
Canadá;02/12/2024;34707.68;20228.09;5226.73;8603.26;7771.03;6753.49;1.0;3.43;8.71;35119.27;7187.14;3269.79;17474.03;1017.54;-0.9
Canadá;03/12/2024;49279.03;29055.27;9266.11;7531.62;13089.52;11126.32;0.0;13.91;7.15;56472.81;16723.79;3687.55;24813.16;1963.19;0.47
Canadá;04/12/2024;56523.25;39159.22;8504.63;10590.16;16867.64;10687.01;0.41;7.25;7.08;62191.33;12804.27;4932.0;23350.45;6180.64;-0.18
Canadá;05/12/2024;66660.85;45563.14;10966.18;16079.13;14095.17;16536.88;0.64;11.65;8.63;41271.93;16294.94;4486.17;36082.09;-2441.71;1.46
Canadá;06/12/2024;52585.14;35607.4;9873.42;10472.44;13196.35;11945.73;0.04;12.74;5.0;32600.88;11868.57;3813.27;29402.87;1250.61;1.59
Canadá;07/12/2024;54719.5;37899.3;6273.72;11027.93;15509.24;7280.37;0.24;9.51;5.71;25862.48;15204.61;7724.21;28278.95;8228.86;1.36
Canadá;08/12/2024;44447.11;29228.05;8127.68;8552.51;11434.85;11067.47;0.63;5.99;8.38;18133.12;12225.68;6212.97;23540.02;367.38;1.92
Canadá;09/12/2024;63315.87;36631.35;9672.11;11805.07;14612.09;9219.81;0.27;11.87;9.76;28746.65;20957.76;9094.94;35069.95;5392.28;0.18
Canadá;10/12/2024;63408.71;35569.5;9162.48;11100.84;16641.96;13947.61;0.73;13.15;1.55;44471.48;20440.42;9231.9;35581.74;2694.35;1.68
Canadá;11/12/2024;54446.51;27435.31;9571.13;8934.06;13541.72;6030.57;0.3;11.19;1.94;54784.71;11615.28;7233.03;27985.52;7511.15;-0.94
Canadá;12/12/2024;48805.09;30675.82;8169.02;11688.79;9157.28;4972.49;0.27;4.12;8.38;21229.47;12383.88;3149.51;24563.7;4184.79;-0.41
Canadá;13/12/2024;33238.94;21697.42;4955.95;6634.6;9647.42;4925.52;0.38;10.1;3.41;34769.95;9373.2;1670.79;15436.74;4721.91;0.5
Canadá;14/12/2024;57158.41;36240.29;10482.54;9798.15;10970.73;10351.59;0.97;14.72;4.97;24457.28;19041.12;3010.68;28029.52;619.14;0.49
Canadá;15/12/2024;58345.21;30887.8;8002.19;12670.66;13985.75;12649.74;0.57;6.52;0.12;49323.35;16597.19;6615.28;34198.84;1336.0;-0.29
Canadá;16/12/2024;40718.75;26759.28;4196.79;7203.04;6171.78;9256.23;0.55;7.96;2.44;24045.2;12550.31;5497.95;17036.59;-3084.45;-0.96
Canadá;17/12/2024;56397.37;34391.94;10364.03;8587.87;12166.02;12531.58;0.11;7.34;1.01;18861.92;15459.1;6569.13;32963.75;-365.57;-0.07
Canadá;18/12/2024;57188.67;39428.75;6780.97;9256.84;15364.26;6868.31;0.44;12.38;3.75;50585.18;18238.75;5946.74;25164.07;8495.95;-0.32
Canadá;19/12/2024;35999.14;25081.54;6520.45;6549.56;4883.6;5117.92;0.82;10.15;6.9;32071.08;11815.26;5356.56;18939.87;-234.31;0.81
Canadá;20/12/2024;51806.25;33599.53;6901.77;8307.42;9582.43;7044.37;0.59;3.42;0.48;42249.75;11434.55;4451.76;29788.44;2538.06;-0.93
Canadá;21/12/2024;45553.71;24139.46;8679.14;8565.1;7896.34;8335.84;0.44;12.29;2.81;19865.55;12900.68;4422.0;21497.06;-439.5;0.13
Canadá;22/12/2024;47383.99;30830.26;7196.78;11532.02;11480.99;5736.5;0.4;13.29;4.01;35949.93;15270.43;2464.35;19689.75;5744.49;-0.2
Canadá;23/12/2024;36201.39;23647.4;4619.79;6928.67;6111.21;7965.87;0.61;5.61;8.83;11215.7;9510.45;4693.7;17811.09;-1854.67;-0.16
Canadá;24/12/2024;52390.68;31872.13;10097.45;12621.13;8861.21;7983.28;0.29;6.4;1.43;45929.79;12833.95;4967.54;25950.49;877.92;1.01
Canadá;25/12/2024;55953.94;37210.45;11017.16;10851.01;15150.43;10069.19;0.93;12.12;6.86;37821.36;13738.86;7312.59;28879.57;5081.24;-0.77
Canadá;26/12/2024;38763.4;19595.53;7722.3;7916.87;10174.61;6494.67;0.64;14.88;6.55;17306.53;12326.18;5540.64;18004.15;3679.94;-0.33
Canadá;27/12/2024;47945.38;26511.66;5595.1;8206.44;11396.49;7442.92;0.89;7.3;9.18;20129.28;9832.19;6151.22;26539.58;3953.57;1.09
Canadá;28/12/2024;36641.33;20008.04;6599.39;8944.56;10635.49;5722.37;0.65;6.69;8.53;30534.68;12059.94;4565.85;16461.07;4913.12;-0.91
Canadá;29/12/2024;46505.12;32397.13;6764.82;8252.97;12200.52;5845.3;0.51;8.03;1.27;42212.66;15461.33;6644.43;23773.94;6355.22;-0.96
Canadá;30/12/2024;59462.16;41246.88;8586.92;11013.67;16922.29;9884.19;0.96;6.82;7.46;62976.58;19803.93;4739.35;35486.72;7038.1;1.23
Canadá;31/12/2024;28350.75;15034.0;4988.32;6616.79;3867.94;3557.91;0.13;8.95;7.17;18174.8;5917.43;2437.28;15320.44;310.03;-0.71
México;01/01/2024;71079.77;44794.13;9566.57;17253.63;21252.46;16031.36;0.11;6.21;2.01;24708.74;23771.43;4892.25;33779.95;5221.1;0.13
México;02/01/2024;61503.05;40311.38;8905.36;11507.9;9412.96;11011.72;0.11;10.41;8.23;69787.88;18124.76;8130.43;27385.75;-1598.76;0.54
México;03/01/2024;37103.36;24281.18;5414.41;6036.66;9561.03;6394.7;0.79;12.01;5.7;35173.98;12186.51;3520.28;21936.61;3166.33;-0.45
México;04/01/2024;44216.25;30681.75;5453.15;8874.2;8576.91;4821.61;0.19;12.96;2.76;13520.3;14311.77;6420.42;22392.25;3755.3;0.79
México;05/01/2024;52470.51;36362.98;7595.98;8358.79;7505.71;5809.4;0.4;10.07;4.49;32006.96;11802.97;6290.39;31114.17;1696.31;-0.01
México;06/01/2024;35549.17;21478.36;4141.87;5597.24;4742.92;4046.38;0.62;10.86;9.99;42394.68;9465.78;2592.76;17707.67;696.54;1.69
México;07/01/2024;59996.34;38346.09;6915.75;11286.97;8307.78;14542.43;0.19;5.18;9.06;69249.59;18408.37;8990.36;24603.24;-6234.65;1.16
México;08/01/2024;65272.84;35082.45;8984.12;11710.17;17871.89;7676.82;0.31;12.08;7.48;51378.04;21014.27;3817.86;26172.3;10195.06;-0.69
México;09/01/2024;49818.48;28738.35;6149.42;8119.56;10754.01;9767.98;0.05;3.87;7.29;34458.62;12328.56;4900.04;21870.13;986.03;-0.92
México;10/01/2024;63438.08;36134.2;8417.26;12068.37;12739.35;13957.09;0.91;5.13;3.98;20374.76;18833.64;5380.34;30850.62;-1217.74;-0.8
México;11/01/2024;54858.31;29206.82;5517.54;8869.53;10875.18;12167.74;0.72;10.66;7.99;41724.18;16447.96;7322.83;28026.0;-1292.56;0.82
México;12/01/2024;57173.86;35702.07;11029.72;11176.88;6752.78;13184.97;0.06;3.55;1.95;20930.01;15909.62;7867.18;25661.11;-6432.2;-0.85
México;13/01/2024;41516.42;27947.6;6880.43;6843.47;6555.35;8074.36;0.05;11.15;8.74;44858.12;8671.58;5432.33;20770.38;-1519.01;0.5
México;14/01/2024;39969.11;24607.44;5629.41;8849.76;6571.99;8476.63;0.93;4.54;4.45;12664.84;10634.77;3746.02;21795.11;-1904.64;0.06
México;15/01/2024;47605.83;29064.32;5996.31;7883.74;11022.26;7765.27;0.62;10.3;4.89;27223.19;10926.87;3248.1;24157.24;3256.99;-0.11
México;16/01/2024;59152.91;36189.63;10625.82;11831.75;11489.75;14345.82;0.38;3.36;8.82;29694.41;17131.39;8503.9;32472.14;-2856.08;1.5
México;17/01/2024;37538.78;19215.51;6264.08;8424.69;7730.24;8555.71;0.11;4.06;1.29;40416.39;8559.78;2149.14;20972.21;-825.47;1.09
México;18/01/2024;26646.04;14174.23;4698.75;4781.31;2820.88;2803.97;0.12;12.83;3.97;17051.02;8500.03;3054.37;15360.48;16.91;-0.93
México;19/01/2024;52414.92;36276.46;6786.78;8054.54;5356.22;5469.02;0.66;6.02;3.71;33216.95;12431.33;3563.6;26441.08;-112.8;-0.79
México;20/01/2024;47721.89;28231.45;6774.25;8545.09;5555.83;9473.7;0.6;11.91;5.32;36259.74;11290.89;4284.5;24205.38;-3917.87;-0.78
México;21/01/2024;53922.59;37417.61;9771.07;12452.16;7174.7;8041.99;0.76;3.45;0.82;47175.26;14297.31;6379.36;24337.58;-867.29;-0.76
México;22/01/2024;51853.6;34528.22;9243.76;10176.71;14316.56;6919.34;0.37;5.91;0.87;46020.81;14971.82;4898.0;29660.03;7397.23;0.48
México;23/01/2024;69068.06;35055.65;8831.16;16118.25;8700.4;15391.97;0.63;12.61;0.78;64571.03;21880.58;3627.39;37675.5;-6691.57;0.46
México;24/01/2024;44772.84;22501.94;7374.0;7797.12;13118.84;11046.01;0.0;4.61;5.15;38756.35;13202.31;5465.94;19475.94;2072.83;-0.1
México;25/01/2024;38619.58;25576.42;6892.0;8427.09;6428.27;7231.11;0.01;10.2;0.5;19257.1;9741.66;4423.89;17317.0;-802.85;-0.61
México;26/01/2024;51208.61;30688.55;8965.77;9681.48;13911.85;12350.95;0.71;12.69;5.54;41912.2;10523.45;5278.76;25887.41;1560.9;0.68
México;27/01/2024;44549.55;30730.31;8250.77;8702.62;8182.0;9691.67;0.4;10.21;8.71;21113.45;13865.6;6671.14;18159.45;-1509.67;-0.91
México;28/01/2024;36686.68;23459.22;5297.51;6174.98;7469.08;8572.93;0.52;14.28;5.7;17154.79;11951.68;3228.74;19103.65;-1103.85;0.18
México;29/01/2024;37674.76;23552.18;4958.1;6972.44;5229.99;5703.62;0.82;14.45;4.4;36694.65;12674.94;2838.28;16076.39;-473.63;-0.27
México;30/01/2024;47168.81;31983.83;6160.38;9555.21;13820.29;8086.03;0.37;14.07;1.07;44204.87;12482.99;6068.03;23315.2;5734.27;1.49
México;31/01/2024;38368.53;22244.8;4339.34;5973.0;5695.34;6242.28;0.13;11.33;6.33;39286.58;9065.92;3370.01;20403.53;-546.94;0.22
México;01/02/2024;47666.1;27494.47;6420.24;9517.23;8657.05;8679.22;0.99;8.83;7.75;42977.57;13516.55;5904.39;25142.31;-22.17;-0.8
México;02/02/2024;53967.18;35671.91;7444.42;12965.54;6492.75;8480.25;0.0;7.31;0.41;52636.9;13003.67;5667.68;27974.25;-1987.49;-0.07
México;03/02/2024;52406.05;28777.45;8128.1;9114.85;6887.95;11092.54;0.32;8.37;9.12;21724.55;10985.4;4872.29;27406.84;-4204.59;0.4
México;04/02/2024;56676.19;29205.11;9567.82;10737.99;15569.09;11273.62;0.39;10.68;4.46;53596.69;18052.77;6764.56;26904.95;4295.47;-0.9
México;05/02/2024;49715.9;26233.02;7277.74;10366.82;5900.59;8424.13;0.29;3.82;3.54;43247.14;15730.25;6272.37;24963.06;-2523.54;-0.72
México;06/02/2024;44264.5;25895.22;7343.31;7185.97;9928.61;8894.8;0.89;5.6;8.19;26984.1;11429.11;6485.3;22204.51;1033.81;1.61
México;07/02/2024;51222.48;32768.43;7268.58;7904.66;10169.66;7999.39;0.52;11.77;5.37;46306.55;15618.68;6553.64;27145.5;2170.27;1.64
México;08/02/2024;58528.32;36658.48;9442.46;9870.07;15733.14;11134.25;0.18;3.6;4.87;32446.29;14310.16;3377.5;26028.01;4598.89;1.9
México;09/02/2024;44920.15;27489.51;6895.83;9009.76;11399.75;9046.94;0.19;9.02;7.09;31699.47;12636.22;2610.87;18076.43;2352.8;1.31
México;10/02/2024;50488.28;33476.57;8996.0;9379.45;10004.03;8641.04;0.02;3.0;8.38;59576.93;15824.18;2885.68;26341.61;1362.99;0.88
México;11/02/2024;65447.53;36245.45;9734.44;9900.71;12672.96;9191.39;0.22;14.69;6.73;72205.38;14518.23;4774.06;38311.23;3481.57;-0.16
México;12/02/2024;53521.63;27165.09;6165.83;11013.03;15168.62;9977.78;0.7;11.09;1.14;56007.62;16581.01;4389.33;26339.49;5190.83;0.44
México;13/02/2024;55585.02;36622.35;10851.4;13105.9;10880.22;8377.36;0.23;11.24;4.18;23793.63;11527.21;6015.39;31943.78;2502.86;-0.01
México;14/02/2024;50144.06;32620.45;5190.85;11917.39;14953.31;8371.94;0.84;8.02;1.05;37713.96;11364.2;3466.59;28034.07;6581.37;-0.69
México;15/02/2024;35173.21;19653.96;4791.57;8474.13;7808.63;3815.92;0.28;3.77;7.36;16701.94;8211.22;2183.33;18913.06;3992.71;0.55
México;16/02/2024;58346.24;35966.0;6894.26;8859.78;6886.3;8762.65;0.08;5.92;0.77;21414.14;14366.58;5913.82;27345.52;-1876.35;-0.69
México;17/02/2024;43290.82;22125.26;5177.11;9522.82;10115.51;10137.66;0.91;12.26;0.17;17213.36;13462.43;5741.98;22613.24;-22.15;0.09
México;18/02/2024;55547.07;32357.77;7614.91;10942.2;14846.06;10909.61;0.56;6.84;3.26;66064.25;15039.98;4064.0;30234.67;3936.45;1.25
México;19/02/2024;40070.02;23077.07;7160.4;9496.32;10655.92;4441.88;0.79;7.81;1.07;44197.42;10955.08;5517.74;20825.17;6214.04;-0.02
México;20/02/2024;55344.85;34558.99;10040.29;13087.95;9866.02;6834.54;0.98;13.66;5.93;63724.2;16151.5;6210.11;29102.35;3031.48;1.48
México;21/02/2024;50909.76;28639.82;6670.73;7802.22;13326.57;7101.66;0.22;8.7;8.58;42705.83;16616.35;2547.61;22291.99;6224.91;1.15
México;22/02/2024;52693.67;34306.87;8960.04;7990.69;12557.99;9417.03;0.17;10.04;1.05;38874.08;12051.72;2690.64;24981.92;3140.95;0.11
México;23/02/2024;48671.51;29361.36;9548.2;7687.14;7047.16;8156.66;0.35;9.77;8.04;32922.43;11991.56;3542.96;27138.73;-1109.49;-0.72
México;24/02/2024;26764.84;16769.07;4129.21;4942.62;3242.17;3223.83;0.68;8.92;7.89;30316.51;8061.45;3779.48;10853.64;18.34;0.61
México;25/02/2024;47381.54;26221.1;5670.27;8435.41;12503.67;9215.02;0.78;9.0;2.67;34179.25;11002.98;7066.68;26278.57;3288.65;-0.81
México;26/02/2024;38347.96;23343.47;6573.93;6911.57;4619.64;7613.95;0.03;5.7;0.09;36881.37;12746.38;3162.57;17753.37;-2994.31;-0.71
México;27/02/2024;65256.13;33182.58;8063.33;15396.89;14381.55;6636.86;0.61;3.61;4.18;74459.98;19193.39;7255.91;34906.87;7744.69;-0.58
México;28/02/2024;47606.9;25608.3;4870.89;8760.55;9494.94;5120.38;0.97;12.18;7.38;51992.63;13736.72;4466.41;23655.76;4374.56;-0.41
México;29/02/2024;42372.34;24407.91;7617.18;8483.77;5791.88;9718.11;0.65;10.18;9.69;47995.2;9405.72;5264.19;24606.46;-3926.23;1.59
México;01/03/2024;51231.99;35747.87;6520.42;8500.12;5900.03;11452.73;0.45;6.1;6.77;15408.66;11757.99;4500.16;22667.57;-5552.7;0.03
México;02/03/2024;51564.73;27488.11;5176.99;10294.02;5883.61;10728.02;0.06;12.2;0.62;60635.33;13109.52;4125.3;23775.75;-4844.41;-0.27
México;03/03/2024;54059.39;32017.2;5945.69;12535.64;14713.12;12894.57;0.05;8.69;6.05;57215.08;15840.95;5177.66;29879.02;1818.55;0.39
México;04/03/2024;46022.87;25640.22;7288.7;9256.31;9092.76;5925.43;0.85;3.68;0.54;19601.83;9978.41;6363.27;25683.72;3167.33;-0.15
México;05/03/2024;43825.87;26482.09;5832.08;10542.81;4805.91;10701.93;0.57;14.34;6.96;19128.84;13323.86;6436.75;21912.78;-5896.02;1.63
México;06/03/2024;34676.67;24203.83;4641.52;6631.94;5374.28;8279.75;0.63;12.09;1.99;23802.33;10248.63;4285.64;18426.39;-2905.47;1.13
México;07/03/2024;37811.65;23033.5;7163.57;6130.14;5569.61;6279.45;0.07;7.55;4.17;39308.24;13150.87;2608.99;16701.43;-709.84;1.73
México;08/03/2024;54613.36;37029.52;10718.06;12783.69;11433.0;10185.21;0.43;3.13;4.95;59595.94;11813.58;3871.13;23746.85;1247.79;-0.96
México;09/03/2024;48554.13;32093.62;5050.74;9327.11;13058.54;11597.22;0.08;10.96;6.91;56878.65;9939.05;6322.6;25395.68;1461.32;-0.79
México;10/03/2024;38830.37;22057.46;6016.53;6030.69;9363.35;8973.41;0.55;11.17;6.3;13678.85;9633.11;5209.75;21628.13;389.95;0.03
México;11/03/2024;57751.44;40192.43;10421.36;10261.08;6928.9;13539.65;0.66;13.03;0.77;46591.02;19121.23;3241.98;33861.96;-6610.74;0.97
México;12/03/2024;50375.2;28897.23;8447.09;11154.67;11447.18;10528.48;0.13;9.47;3.16;20966.7;15404.03;5544.68;30219.36;918.7;1.52
México;13/03/2024;63844.84;34297.63;9387.47;12152.48;14182.27;14091.27;0.46;13.38;7.53;34678.01;17871.79;8622.28;35157.82;91.01;1.46
México;14/03/2024;45464.77;25079.48;8092.58;8664.32;13275.8;7723.62;0.9;10.96;9.33;36791.56;10712.03;5238.49;20520.23;5552.18;1.55
México;15/03/2024;48429.63;31804.09;6865.24;8033.06;14473.73;8159.15;0.48;7.23;0.66;25073.39;11721.8;5187.44;28439.93;6314.58;-0.58
México;16/03/2024;47499.3;33008.94;7001.69;9894.17;5082.48;10812.62;0.87;12.04;1.45;31544.68;16307.43;4379.76;22312.3;-5730.14;-0.74
México;17/03/2024;48729.89;29631.75;8892.23;11729.99;8769.05;11038.19;0.54;14.67;9.29;45895.28;11129.09;6942.21;20630.13;-2269.14;1.46
México;18/03/2024;42078.43;25198.95;6780.85;9978.02;10881.59;4576.8;0.37;14.65;3.56;43128.04;13013.7;6126.9;24824.8;6304.8;0.37
México;19/03/2024;42588.94;23803.99;6941.6;7951.26;11653.41;6186.58;0.99;10.95;3.56;35236.66;10828.16;4324.0;21515.21;5466.84;1.3
México;20/03/2024;39859.82;23491.75;7767.28;6371.37;6544.89;8452.23;0.6;4.49;8.14;35781.74;11463.42;5485.1;22595.06;-1907.34;-0.05
México;21/03/2024;61276.34;31432.19;8141.01;11572.53;9465.24;10800.63;0.8;8.75;0.43;65471.17;14140.02;5707.66;24762.85;-1335.4;0.32
México;22/03/2024;51406.2;29555.32;6626.9;12529.05;12114.26;12199.62;0.47;9.19;9.49;36600.53;10521.01;5886.89;22597.71;-85.37;1.86
México;23/03/2024;45611.9;24192.91;6080.95;7328.46;7976.26;6683.38;0.74;10.34;6.83;33824.17;14958.8;3893.96;21915.14;1292.88;-0.71
México;24/03/2024;43564.53;30486.86;6326.17;10523.74;11785.8;6051.2;0.5;10.06;8.45;16888.08;14125.15;2666.17;21336.56;5734.59;1.59
México;25/03/2024;59657.27;38287.36;10767.78;10419.79;10529.39;10657.97;0.37;12.03;9.7;59194.03;20344.64;8820.85;27697.05;-128.59;0.85
México;26/03/2024;51008.22;33322.51;8258.2;10703.41;8858.1;9157.11;0.34;5.71;3.8;33636.92;11305.64;5042.4;26901.33;-299.01;-0.69
México;27/03/2024;41297.62;27720.1;5817.8;7198.76;7247.36;8167.74;0.48;10.23;5.96;38236.82;14033.06;4761.2;17880.94;-920.38;0.37
México;28/03/2024;50657.02;27259.11;5757.45;11370.1;6638.8;10999.14;0.52;8.09;8.73;56232.22;11768.23;6585.65;26401.84;-4360.35;0.49
México;29/03/2024;57126.26;38633.16;9882.08;10145.32;6523.9;9817.04;0.27;7.11;3.3;27984.62;19861.97;7744.15;23795.81;-3293.15;1.52
México;30/03/2024;43825.5;22132.74;8031.04;7427.3;8492.57;6477.76;0.58;8.36;0.36;42775.68;11931.02;3111.58;22749.39;2014.81;-0.45
México;31/03/2024;27194.31;16504.63;4279.64;4192.08;6185.65;3941.39;0.34;12.28;1.81;16437.15;5716.33;3985.92;12112.27;2244.26;1.63
México;01/04/2024;64162.77;39813.8;9173.49;13352.77;13698.52;12161.62;0.34;13.62;7.8;75715.7;20860.04;5535.46;29745.53;1536.9;0.4
México;02/04/2024;48519.68;24578.97;5686.76;8800.81;11096.6;11941.31;0.16;4.19;9.25;36256.16;14159.41;2526.09;22576.2;-844.71;0.51
México;03/04/2024;43891.07;24224.86;7924.75;9246.77;12775.31;8980.24;0.15;9.27;1.54;47173.82;10954.98;4114.29;25203.0;3795.07;-0.21
México;04/04/2024;64719.11;33215.9;8268.31;10423.59;16115.85;7897.16;0.96;7.57;5.29;32379.73;21132.1;4782.35;32101.45;8218.69;1.9
México;05/04/2024;47926.74;28493.88;7206.23;11326.78;13343.74;9861.79;0.02;11.69;7.47;29700.1;14167.31;3692.2;22296.71;3481.95;0.07
México;06/04/2024;41609.8;26643.75;5224.89;6834.98;8409.19;9795.39;0.37;10.71;7.5;44232.65;8582.19;4179.64;24112.83;-1386.2;-0.12
México;07/04/2024;55949.28;28806.66;7673.66;12395.2;16525.37;10322.42;0.93;14.22;8.15;39190.53;17319.35;7939.72;31906.39;6202.96;0.69
México;08/04/2024;46072.48;30785.63;8131.6;8677.84;9470.17;11418.58;0.38;5.67;6.79;21075.36;9905.33;6354.28;26530.04;-1948.41;1.31
México;09/04/2024;43310.38;21806.15;5228.32;9928.14;11320.82;7481.36;0.84;13.25;8.14;42508.03;14012.06;2669.4;21824.7;3839.46;0.32
México;10/04/2024;62602.12;36673.41;8256.47;12624.44;8077.06;8006.75;0.06;13.3;5.43;74351.16;20290.22;6593.49;31669.7;70.31;0.51
México;11/04/2024;51273.66;26214.79;5403.6;10200.9;14352.74;10124.18;0.53;10.38;3.13;31509.07;15948.15;3633.89;22263.94;4228.57;0.56
México;12/04/2024;41325.36;24093.72;6403.58;9869.44;9305.23;9427.99;0.39;10.05;6.51;46402.74;13266.78;2670.58;22087.05;-122.76;-0.84
México;13/04/2024;60817.2;42492.98;8569.13;13186.83;8364.62;13214.11;0.7;7.2;3.6;55528.37;15522.42;8816.78;28276.81;-4849.49;-0.2
México;14/04/2024;46138.55;28263.24;7490.34;8341.78;13389.6;7493.33;0.28;11.21;7.21;31569.45;10482.72;5222.04;20750.6;5896.28;-0.33
México;15/04/2024;52545.44;32345.88;10435.61;11521.47;13769.27;10874.8;0.37;13.88;8.09;48439.55;14775.86;4528.13;25742.97;2894.47;-0.07
México;16/04/2024;47646.56;32757.69;6876.0;11137.19;7160.83;11662.65;0.9;11.39;9.19;40941.45;9632.13;3580.06;19910.45;-4501.82;-0.8
México;17/04/2024;55770.62;33134.75;11025.91;10562.27;16368.06;13030.31;0.18;13.6;2.57;19366.62;12158.54;5668.77;29265.7;3337.74;-0.92
México;18/04/2024;45690.7;28786.85;4841.99;8220.89;12647.05;11149.38;0.05;12.88;6.01;52133.42;11796.78;5416.64;19049.18;1497.66;-0.09
México;19/04/2024;52058.18;30865.15;7457.44;11846.13;6219.75;5669.74;0.08;3.03;2.95;58615.1;15846.34;4353.02;22963.41;550.01;1.18
México;20/04/2024;58269.92;39312.34;9397.02;10853.78;14400.66;7900.17;0.62;3.45;4.27;21761.68;20076.89;3787.08;26847.19;6500.49;-0.21
México;21/04/2024;66124.0;37220.49;9545.63;11670.36;11593.18;9257.97;0.98;6.46;3.03;41878.27;19467.76;9721.01;34228.47;2335.2;1.95
México;22/04/2024;56247.41;32500.78;9161.0;8728.44;5671.19;7525.64;0.04;8.08;4.47;65213.0;12711.44;5358.71;25961.99;-1854.46;-0.82
México;23/04/2024;47713.75;24875.84;8957.65;9053.5;12077.51;7982.9;0.91;11.43;3.41;51362.37;10165.24;2748.53;24380.26;4094.61;1.19
México;24/04/2024;66649.68;36798.91;12516.34;16474.11;11841.58;10753.03;0.45;5.4;1.41;66598.38;19391.68;4334.31;33271.43;1088.55;1.99
México;25/04/2024;60333.78;36521.12;11537.28;14091.04;7367.29;9695.01;0.56;10.79;2.91;18517.87;14869.0;6434.7;28363.86;-2327.72;0.14
México;26/04/2024;47101.82;32672.9;5482.78;7489.52;6715.85;5331.84;0.25;9.53;2.59;48811.06;11955.08;4257.18;19658.63;1384.01;-0.19
México;27/04/2024;61745.82;32360.64;7610.97;13328.19;10888.65;6351.7;0.27;13.46;3.78;49801.69;16783.28;9099.2;28141.06;4536.95;1.12
México;28/04/2024;66915.64;44250.7;7808.0;15685.74;8074.66;13363.36;0.21;10.71;1.15;62808.81;16614.03;7796.64;34092.42;-5288.7;-0.33
México;29/04/2024;63642.51;38588.58;7376.33;15861.65;13954.91;11239.14;0.92;6.6;2.28;55551.88;21392.07;7318.01;25734.48;2715.76;1.59
México;30/04/2024;57266.15;39874.92;9456.52;10197.19;8313.26;11778.29;0.05;10.8;3.09;17318.19;16895.12;6195.82;28962.7;-3465.03;-0.25
México;01/05/2024;46011.42;31422.57;4748.77;7410.77;8176.36;7284.47;0.13;14.8;9.87;45822.06;11302.3;3870.08;26611.8;891.89;-0.98
México;02/05/2024;45168.49;31605.53;4721.63;9704.76;11830.17;5222.8;0.12;6.37;5.88;23542.75;12457.35;3110.46;24856.08;6607.36;0.21
México;03/05/2024;42465.49;23002.04;7632.37;7390.03;8658.45;4479.25;0.31;5.08;2.56;50421.36;10850.64;2756.23;25374.47;4179.2;-0.1
México;04/05/2024;55214.33;31499.0;9083.37;8574.82;9866.85;12940.01;0.8;5.93;0.19;47311.31;12035.62;7258.4;27234.39;-3073.16;0.19
México;05/05/2024;53273.1;29269.82;8253.32;12359.46;10353.04;6103.51;0.56;6.92;5.16;20105.81;11249.04;6580.19;26515.28;4249.53;0.22
